1372	Missing Libyan aircraft spark fears of 9/11-style attack in North Africa	1
2240	Catholic priest dies for 48 mins, wakes up claiming God is a woman	0
2249	No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol	0
591	Report: Christian Bale Just Bailed on the Steve Jobs Movie	0
2269	Pumpkin Spice Condoms, And 6 Other Flavors That Aren’t Happening	0
1251	Islamic State using 'SCORPION bombs' to terrorise victims	0
86	Lynch Mob Castrates Alleged Rapist In Rajasthan	0
396	Missing Libyan jetliners raise fears of terror attacks on 9/11	0
1991	Tiger Woods Is Selling His Private Island For $7.1 Million	0
2070	The Image That Everyone Is Sharing By 'Banksy' Isn't By Banksy — But It's Awesome	0
1056	Nasa questions whether crater in Nicaragua caused by meteorite	0
993	Sugarhill Gang's Big Bank Hank Dead At 57	0
1422	Man who SLAPS people if they sneeze in public being hunted by police	0
1971	Prankster Gives Homeless Man $100, Secretly Follows Him And Learns He Buys Food For Others	1
1991	Tee-off in your own putting paradise: Swedish luxury island owned by Tiger Woods up for sale - and it comes with a villa, a hot tub and a lodge	0
759	Macaulay Culkin Dead: Actor Once Again Victim Of Death Hoax	0
461	Newly Discovered Mass Grave Linked to Missing Mexican Students	1
1273	Founding Fathers-Era Time Capsule Found in Boston	0
2206	David Haines beheading video confirmed genuine; UK PM Cameron vows to hunt down ISIS 'monsters'	0
1491	NASA: Viral news on days of darkness in December is hoax	0
1958	WFB’s Bill Gertz: Obama Administration ‘Trying to Play Down’ Missing Libyan Airliners	0
986	Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS	1
2115	Indian 'Rapist' Castrated By Angry Mob Who Hack Off Gentials With Meat Cleaver (GRAPHIC PICTURES)	0
649	‘Teletubbies’ Sun Baby: Fans Freak Out Over Jess Smith, 19	0
2326	Macaulay Culkin Victim of Another Online Death Hoax	0
1673	Angry mob hacks off alleged rapist's genitals with meat cleaver after dragging him into butchers	0
1227	Dead for 48 minutes, this Catholic Priest claims God is female	1
2501	KC Man Does Not Have Ebola	0
2307	Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds	0
1859	Axl Rose Dies? Guns N’ Roses Singer Dead ‘West Hollywood Home at Age 52′ is Fake	0
2167	Saudi cleric condemns snowmen as anti-Islamic	0
2015	Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all'	0
533	Pictured: Heroic sergeant-at-arms, 58, walking through Parliament gun in hand just moments after he killed gunman Michael Zehaf-Bibeau	0
1883	Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR	1
494	Michael Phelps' self-proclaimed girlfriend says she was born a BOY and reveals 'amazing' sex with Olympian	0
702	Mexican students not among bodies found in mass graves	0
2142	Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure'	0
2424	Now THAT'S a Royal trip! Alan Titchmarsh finds psychedelic mushroom in the Queen's garden at Buckingham Palace	0
2172	More American Weapons for ISIS	0
1256	Pentagon: Airstrike killed terror leader in Somalia	0
1554	Ottawa Gunman Identified As Michael Zehaf-Bibeau	0
1747	James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]	0
2235	Audio captured at time of Michael Brown shooting, company says	1
2332	Judd Nelson Death Hoax: FOX News Impersonator Claims Actor Found Dead In Los Angeles Condo	0
1164	Hundreds of dog-lovers from around the world offer home to pet abandoned at the railway station with a suitcase containing his pillow, toy, bowl and favourite food	0
2498	Conde Nast's rat problem at One World Trade Centre: From red carpets to rodent droppings	0
1545	Macaulay Culkin Dead: Actor Once Again Victim Of Death Hoax	0
2386	ISIS beheads American photo-journalist James Wright Foley, threatens more to come	0
179	Nun gives birth to surprise baby after complaining of stomach pains	0
1333	Weather Channel’s Mike Seidel was not caught with his pants down	0
781	ISIS fighters seize weapons airdrop meant for Kurds	0
1180	Watch: US Marine saved by helmet after being shot by Taliban sniper	0
2283	Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon	0
368	#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.	0
2042	Tropical spider burrows under man's skin through scar	1
2114	Federal Judge: Enough With the Stupid Names	0
999	Seth Rogen to Play Apple’s Steve Wozniak	0
1338	Caught a catfish record in Po: 127 kg and 2.67 meters	0
853	Speeding Up ‘Seinfeld’ For Younger Viewers	0
1427	Mexico Says Missing Students Not Found In First Mass Graves	0
1531	Spider burrowed through tourist's stomach and up into his chest	1
403	'Nasa Confirms Earth Will Experience 6 Days of Total Darkness in December' Fake News Story Goes Viral	1
1940	Banksy 'Arrested & Real Identity Revealed' Is The Same Hoax From Last Year	0
1251	Islamic State fighters detonate 'SCORPION bombs' in terror siege	0
1263	Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says	0
626	Dog found abandoned outside railway station with suitcase of his belongings	0
1227	NET Extra: Back-from-the-dead Catholic priest claims God is a female	1
1837	Rumor debunked: RoboCop-style robots are not patrolling Microsoft's campus	1
1019	Report: Christian Bale Just Bailed on the Steve Jobs Movie	1
2234	Airport worker strips naked at Russian airport	0
1174	Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook	0
383	No, it's not Tiger Woods selling an island in Lake Mälaren	0
2269	Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked	0
2296	KIM JONG-UN NECKS SNAKE WINE FOR VIRILITY	0
1951	Indian civil servant sacked 'after 24-year sickie'	0
1554	UPDATE: Soldier, gunman who died in Ottawa rampage identified	0
2180	Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola	0
1301	Met police denies reports of Banksy arrest	0
1594	Nasa questions whether crater in Nicaragua caused by meteorite	0
1740	Armed U.S. drones spotted flying over Syria in possible hunt for ISIS leader	0
555	Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED)	1
779	Lego letter to parents in 1974 on gender equality still resonates 40 years on	0
1355	WHO says reports of suspected Ebola cases in Iraq are untrue	0
2015	Texas plumber baffled after truck ends up in the hands of Syrian rebels	0
572	After Giving A Homeless Man $100, This Guy Secretly Filmed Him...	1
830	Lynch mob chop man's penis off after catching him allegedly trying to rape teenager	0
1860	Tropical spider burrowed under Bali tourist's skin	0
2407	High school student scores $72M playing the stock market	1
1789	China: Satirical site warns citizens over name choices	1
1901	Eggnog-chugging contest leads to hospital stay	0
1880	Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS	1
1658	#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.	0
2367	Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border	1
1819	Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story	1
782	Video shows ISIL beheading of photojournalist James Foley	0
1019	Christian Bale Is Steve Jobs	0
2407	New York schoolboy who made $72MILLION trading stocks on his lunch breaks - and now takes his friends out to dine on $400 caviar, drives a BMW and has definitely made his immigrant parents proud	1
1502	Spider Burrows Into Australian Man's Appendix Scar (VIDEO)	0
948	Bugatti Veyron Vandalized With Penis Graffiti? Viral Photo Isn’t What It Seems	0
2441	Man who skipped work for 24 years is finally fired	0
1847	Michael Phelps’ alleged girlfriend says she was born intersex	0
885	Meteorite strike in Nicaragua puzzles experts	1
368	ISIS Beheading of U.S. Journalist James Foley Posted to YouTube	0
2211	Batman Set To Play Steve Jobs In Upcoming Biopic	1
1256	Pentagon confirms al-Shabab leader killed in airstrike in Somalia	0
2475	Nicaragua meteorite: Experts attempt to understand whether mysterious meteorite fell from passing Pitbull asteroid	1
2172	Cold Turkey	0
1582	Lego letter from the 1970s still offers a powerful message to parents 40 years later	0
2347	Soldier shot at War Memorial; multiple shots fired in Parliament	0
1104	Bali spider burrows under Aussie’s chest	0
1630	Boko Haram 'ceasefire' doubts after attacks reported in Nigeria	0
1219	ISIS executioner 'Jihadi John' identified as Mohammed Emwazi	0
2337	Iraq Denies Lebanon Captured Abu Bakr al-Baghdadi's Wife and Child	0
1975	Michelle Obama Not Blurred Out on Saudi TV	0
1731	Meteorite leaves crater in Nicaraguan capital Managua	0
2445	God Is A Woman – Resurrected Father Narated	1
1573	Managua explosion not a meteorite, NASA suggests	0
1880	No, a spider (probably) didn't crawl through a man's body for several days	0
1299	Aaron Sorkin Confirms Christian Bale Will Play Steve Jobs	1
1913	NASA Raises Doubts About Reports of Nicaraguan Meteorite	1
1673	Lynch mob chop man's penis off after catching him allegedly trying to rape teenager	0
729	Oscar winner Christian Bale to play Steve Jobs in upcoming biopic	1
1554	Ottawa shooting: Slain soldier named as Nathan Cirillo while suspect identified as Michael Zehaf-Bibeau	0
603	Priest who died for 48 minutes says he met God and she’s a woman	0
1795	Mexico Says Students Not Among Dead in Mass Grave	0
2508	Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged	0
1890	Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola	0
1342	Michael Phelps’ ‘girlfriend’ reveals she was born a man – and never told the swimmer	0
2132	Give a homeless man $100 and see what he does with it [Video]	1
2502	Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment	0
2080	Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57	0
2024	No, that broken pencil illustration isn't by Banksy	0
1523	Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend	0
1821	Boko Haram agrees to ceasefire, release of school girls	1
1966	'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama	0
419	ISIS Beheading of U.S. Journalist James Foley Posted to YouTube	0
1318	Government fires employee who skipped work for 24 years	0
1055	God is a woman- Priest who died for 48 minutes claims	0
1666	How Canadian Sergeant-at-Arms Kevin Vickers killed shooter in parliament	0
2524	ISIS Beheads American Journalist	0
1517	Jilted lover chops off his penis after girlfriend dumps him	0
729	That Was Fast: Christian Bale Bails on Steve Jobs Biopic	0
740	Calm Yourselves, Durex Has NOT Come Out With A Pumpkin Spice Condom	0
1483	Someone Trolled Twitter Into Thinking Macklemore Joined ISIS	0
1590	Nujaifi Condemns / Daash / crime in Saqlawiyah and Alsiger areas of Anbar.	0
2347	Breaking: Soldier shot at National War Memorial in Ottawa	0
1976	YPG Confirms: Gill Rosenberg Not Captured in Kobani	0
1954	The pumpkin spice condom is not happening	0
1559	Macaulay Culkin NOT Dead: Facebook, Twitter Death Hoax Goes Viral	0
1846	Christian Bale to play Steve Jobs in upcoming biopic	1
1996	Did Josh Paler Lin Stage His Viral Video About Helping the Homeless?	1
2080	Sugarhill Gang rapper Big Bank Hank dead at 57	0
1376	Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico	0
255	Dogs DO go to heaven… and cats, and horses: Pope assures young boy that there is a place in paradise for animals as well	0
1940	Banksy arrest hoax: US website claims street artist caught in Watford	0
827	Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed	0
2398	Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57	0
2502	MACAULAY CULKIN IS THE LATEST VICTIM OF A CELEBRITY DEATH HOAX — AND THESE 9 STARS KNOW EXACTLY HOW HE FEELS!	0
855	ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico	0
1799	Man chops off his own penis after girlfriend told him he was no good in bed	0
2046	Watch US Marine get shot in HEAD by Taliban sniper - and live to tell tale	0
2450	ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.	0
1971	Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It	1
2178	Comcast Says You Can Keep Your Tor	0
1860	Bali spider burrows under Aussie’s chest	0
1699	ESPN’s All-Male “Monday Night Football” Panel On Domestic Violence Is Not Real	0
1630	Boko Haram denies ceasefire claim by Nigeria's government	0
1468	Wife and child of Islamic State leader Baghdadi held in Lebanon	1
1215	Christian Bale In Talks To Play Steve Jobs In Sony's Next Biopic	0
949	Hoax 'Banksy Arrested in London' Story Dupes the Internet Again	0
2336	India: 400 men cut off their testicles to 'get closer to God' following advice from 'guru'	0
234	Report: Christian Bale Just Bailed on the Steve Jobs Movie	0
658	Chugging eggnog at office party lands man in hospital	0
2532	Pizza delivery man gets tipped more than $2,000 for a single delivery	0
1778	Does ISIS Have Ebola? Probably Not! Media Reports It Anyway	0
1589	ISIS Beheads American Journalist	0
1226	Oscar winner Christian Bale to play Steve Jobs in upcoming biopic	1
1642	Dog abandoned at Scotland train station with suitcase	0
2337	Lebanon confirms holding ISIS chief’s kin	1
805	Lynch Mob Castrates Alleged Rapist In Rajasthan	0
588	Cameron vows to hunt down IS 'monsters' after Haines murder	0
1357	A Bogus Banksy	0
2208	What Glenn Beck Fears May Be Done With the 11 Missing Jets	0
1363	Turkish president says American weapons drop for Kurdish fighters was 'wrong' after supplies end up in the hands of ISIS	0
767	Nasa questions whether crater in Nicaragua caused by meteorite	0
1940	Graffiti Artist Banksy Arrested In London; Identity Revealed	1
1164	Dog abandoned at Ayr station with belongings in suitcase	0
1433	Electric shock turns Russian boy into Marvel's Magneto	0
1737	BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED	0
2246	Hero soldier Nathan Cirillo killed by convicted criminal Michael Zehaf-Bibeau	0
1718	Tiger Woods is not on suspension for failing a drug test, his agent and a PGA official say	0
2375	No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It	0
1562	Shocking picture shows mother trying to sell her own son to pay for twin daughter's cancer treatment	0
1555	Macaulay Culkin Victim of Another Online Death Hoax	0
1569	Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials 	0
1966	ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY	0
194	DNA test confirms child is IS head Abu Bakr al-Baghdadi's daughter	0
1858	Teen Makes $72 Million on the Stock Market	1
1404	KC Man Does Not Have Ebola	0
173	Meteorite makes big crater in Nicaragua, government says	0
2305	Eyewitness Says Viral Video of Homeless Man Was Staged	1
958	Constipated goldfish operated on by North Walsham vet	0
1029	Michael Phelps’ girlfriend Taylor Lianne Chandler reveals she was raised as a boy	0
2246	Ottawa gunman identified as 32-year-old Michael Zehaf-Bibeau	0
1374	Man Known as ‘Jihadi John’ Is Identified as Mohammed Emwazi	0
1170	North Dakota Names Landfill After Obama	1
255	Do all dogs go to heaven? Pope tells grieving boy: 'Paradise is open to all of God’s creatures'	0
388	Isilkulskom student has gained superhero powers after shock	0
1996	SEE IT: California homeless man uses $100 gift to give food to others	0
1819	Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR	1
396	Missing jetliners raise fear of new 9/11-style attacks after Libyan airport falls to Islamic militants	0
965	Tiger Woods' former luxury island goes on sale	0
2283	Iraq claims ISIS leader al-Baghdadi’s wife has NOT been arrested, despite Lebanon insisting woman detained at border told them she was Islamist extremist’s spouse	1
1731	Small Meteorite Hits Managua	0
460	Yang Hu, worker in Zhejiang, cuts off own penis over desperation of finding love	0
986	Dylan Thomas Finds Tropical Spider Burrowed Under Skin	1
2228	Here Are Microsoft's New Robot Security Guards	0
827	Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis	0
1271	Axl Rose Dead? Fans Freak Out Over Death Rumors	0
2214	Ottawa Gunman Identified As Michael Zehaf-Bibeau	0
2345	Audio captured at time of Michael Brown shooting, company says	0
467	State House time capsule from 1795 unearthed	0
1853	Hundreds of dog-lovers from around the world offer home to pet abandoned at the railway station with a suitcase containing his pillow, toy, bowl and favourite food	0
554	North Korea dictator Kim Jong-un undergoes surgery after breaking both ankles on military tour	0
1182	David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports	0
1549	Op-Ed: Hoax – Priest who never existed claims he died, saw female God	0
1805	Macaulay Culkin Dead: Actor Once Again Victim Of Death Hoax	0
2163	Low-level marijuana possession could soon land you a ticket instead of arrest in New York City	0
2524	ISIS beheads American photo-journalist James Wright Foley, threatens more to come	0
1162	CPWD official sacked for absence from duty for 25 years	0
899	Nun gives birth to surprise baby after complaining of stomach pains	0
1968	Weather Channel’s Mike Seidel was not caught with his pants down	0
1555	Macaulay Culkin Dead? Another Death Hoax Circulates On Facebook	0
702	Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students	0
1064	Saudi cleric condemns snowmen as anti-Islamic	0
402	Police hunt tweed-jacket wearing man who slaps shoppers for SNEEZING	0
1468	Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon	1
2067	James Foley remembered as 'brave and tireless' journalist	0
972	KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants	1
137	In Moscow, police are looking for a felon, cut the male genitals	0
1213	Meteorite leaves crater in Nicaraguan capital Managua	1
2081	No, a bird didn't poop on Vladimir Putin	0
1208	A Husband Breaks Down In Tears After Lost Voicemail Message By His Late Wife Is Recovered	0
2349	ISIS executioner 'Jihadi John' identified as Mohammed Emwazi	0
1797	Spider burrowed through tourist's stomach and up into his chest	1
1360	KFC Marijuana Sales To Begin In Colorado? It’s Unbelievable — Literally	1
2240	Priest who died for 48 minutes says he met God and she’s a woman	0
2508	7 teen girls get pregnant on school trip Read more at http://www.wnd.com/2014/12/7-teen-girls-get-pregnant-on-school-trip/#F5filOd6yFpASPV9.99	0
364	Islamic State fighters detonate 'SCORPION bombs' in terror siege	0
2139	Boko Haram Denies Nigeria Cease-Fire Claim	0
1517	Man Severed Penis That Failed To Impress Girls	0
1549	NET Extra: Back-from-the-dead Catholic priest claims God is a female	1
755	Report: Christian Bale Just Bailed on the Steve Jobs Movie	0
2447	Boy, 16, secretly films sex with teacher then uploads it to WhatsApp	1
2163	It’s About To Get Harder To Be Arrested For Pot Possession In New York City	0
1954	Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked	0
1848	MCDONALD’S WILL STOP SERVING OVERWEIGHT CUSTOMERS BEGINNING 1/1/15	0
2170	Seven teenage girls get pregnant on school trip	0
1338	280 Pound Catfish: Fisherman Makes Huge Catch In Italy, Catfish Could Set Record	0
391	Obama administration DENIES congressman's claim that 'at least ten ISIS fighters have been caught coming across the Mexican border in Texas'	0
1563	Whiz kid stock picker: I didn't actually make $72M trading	0
2411	20 year old burger? McDonald's burger purchased in 1995 hasn't aged a bit	0
591	Christian Bale set to play Steve Jobs in forthcoming biopic of Apple co-founder	1
1256	ADVISORY-Islamist rebel leader killed in U.S. strike - Somali government	0
1254	Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists	0
1020	After Giving A Homeless Man $100, This Guy Secretly Filmed Him...	0
560	No, That Wasn’t Paul Rudd Tackling an Airport Homophobe	0
1206	'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama	0
653	11 aircraft are missing from ‘terrorist-held’ Tripoli airport ahead of 9/11 anniversary	0
2042	Spider Burrows Into Australian Man's Appendix Scar (VIDEO)	1
1162	Man who skipped work for 24 years is finally fired	0
1597	Pentagon: 1 weapons bundle seized by militants	0
821	Now the Vogue Rats Are Chewing Through Couture	0
2508	7 Bosnian teens get pregnant on school trip	0
547	Lego letter from the 1970s still offers a powerful message to parents 40 years later	0
1860	Man discovers spider living under his skin during Bali vacation	0
1940	Everybody Relax, Banksy Wasn’t Arrested And Exposed As A 35-Year-Old Man	0
2269	Pumpkin Spice condoms? Don't fall for this hoax.	0
2055	Christmas Is Cancelled: Pumpkin Spice Condoms Are a Goddamn Hoax	0
2496	Man chops off his penis after his girlfriend breaks up with him	0
1957	If Only A Bird Really Did Poop on Putin	0
1127	ISIS using bombs containing live SCORPIONS in effort to spread panic, in tactic used 2,000 years ago against Romans	0
1594	Meteorite leaves crater in Nicaraguan capital Managua	1
2360	Video: Marine saved by helmet after Taliban sniper attack	0
1984	Mexico prosecutor: Students not in 1st mass graves	0
2242	Texas City plumber's truck ends up in Syrian war	0
1471	BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq	0
2061	What One Homeless Man Does with $100 Will Astonish You (VIDEO)	0
1046	‘Wild Misinformation’: Brian Williams Explains the Mike Seidel Liveshot	0
2005	Lynch mob chop man's penis off after catching him allegedly trying to rape teenager	0
2214	Ottawa shooting: Slain soldier named as Nathan Cirillo while suspect identified as Michael Zehaf-Bibeau	0
2217	New York City Plans to End Arrests for Possession of Small Amounts of Marijuana	0
2170	Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged	0
1439	iPhone Game Developer Quits Job By Hiding The Greatest Letter Of Resignation Ever Inside His Game	0
1647	Magic mushrooms found in BUCKINGHAM PALACE by Alan Titchmarsh	0
2125	BiH: Seven Primary School Students Pregnant After Five-Day Excursion	1
609	Paul Rudd Helped Tackle A Violent Homophobe So That’s Another Reason To Love Him [UPDATE]	0
2332	Don't Worry, 'The Breakfast Club' Star Judd Nelson Is Not Dead	0
816	Attorney: New audio reveals pause in gunfire when Michael Brown was shot	0
2374	Al-Shabaab Terror Group Leader Killed in U.S. Airstrike	0
1313	BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED	0
1996	"Eyewitness: Viral Video That Netted $130K in Donations ""is Bullshit"""	1
1334	Shocking moment shows 'adulteress' stripped naked and beaten in busy shopping centre	0
1588	Boko Haram agrees to ceasefire, release of school girls	1
305	Incredible Video Shows A US Marine Surviving Being Shot In The Head By A Sniper In Afghanistan	0
624	Tips for Chinese choosing an English name	0
1340	Boko Haram Denies Truce, Says Kidnapped Girls Have Been “Married Off”	0
2031	Rats are still running around at Vogue	0
2211	Christian Bale Exits Steve Jobs Movie (Exclusive)	0
603	God is a woman- Priest who died for 48 minutes claims	0
827	Jilted lover chops off his penis after girlfriend dumps him	0
1680	Yes, you can wear your Apple Watch in the shower	0
1380	Michael Zehaf-Bibeau, slain Ottawa shooter, had criminal record in Quebec, B.C.	0
1213	Doubts cast over Nicaragua meteorite claim	0
598	Rapper Big Bank Hank of Sugarhill Gang dies at 57	0
1776	Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?	0
1666	Sergeant-at-Arms stopped shooter on Parliament Hill	0
2453	Michelle Obama’s face blurred by Saudi state television	1
2269	The pumpkin spice condom is not happening	0
804	Macaulay Culkin NOT Dead: Facebook, Twitter Death Hoax Goes Viral	0
2206	Hostage David Haines' Murder 'Evil', PM Says	0
1333	Watch moment TV weatherman is caught urinating in the bushes LIVE on camera	1
1340	That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire	0
1931	Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico	1
2508	BiH: Seven Primary School Students Pregnant After Five-Day Excursion	0
1408	Rodney Constantine keeps Facebook promise and turns himself in to police	0
2161	Enormous 20-stone catfish caught with fishing rod in Italy after 40-minute boat battle	0
743	Moment U.S. Marine is saved by his Kevlar helmet as Taliban sniper bullet hits him in head	0
1642	Dog Found Abandoned With Suitcase Filled With His Belongings	0
2260	Chinese State Media Warns People To Stop Calling Themselves Dumbledore	1
221	Rare meteorite impact causes blast in Nicaragua's capital, Managua	0
2349	ISIS Militant “Jihadi John” Identified As Young West Londoner	0
794	Homeless man receives $100... then shocks everyone with how he spends it	1
2398	Sugarhill Gang’s Big Bank Hank dead at 57	0
2240	Hoax Alert: Father O’Neal, Who Has Met God and Thinks She’s a Woman, Is Made Up (Just Like God Herself)	1
2504	Parents' anger after seven Bosnian schoolgirls aged 13 and 14 fall pregnant on class trip	0
1923	Bali spider burrows under Aussie’s chest	1
2379	Texas plumber threatened over jihadis using his old truck	0
2034	Brian Williams Debunks Peeing Meteorologist Report On ‘NBC Nightly News': Video	0
1885	Boko Haram denies ceasefire claim by Nigeria's government	0
2367	Homeland Security says terrorists haven't crossed U.S-Mexico border	1
1321	Bunbury local discovered a spider had burrowed under his skin on Bali holiday	1
497	Isilkulskom student has gained superhero powers after shock	0
2411	World's oldest burger	0
974	No, Banksy hasn’t been arrested	1
1299	Christian Bale Won't Play Steve Jobs After All	0
1247	Pumpkin Spice Condoms, And 6 Other Flavors That Aren’t Happening	0
2024	A Bogus Banksy	0
1474	ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear	0
2206	ISIS Video Shows Execution of David Cawthorne Haines, British Aid Worker	0
1589	"Islamic State, in video titled ""A Message to America,"" beheads American journalist James Wright Foley who was kidnapped in 2012"	0
1130	See How This Homeless Man Spends A Hundred Dollars, And Keep A Tissue Handy [Video]	1
1422	CARLISLE HEAD SLAPPER ATTACKS SNEEZING WOMEN	0
2067	BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq	0
1853	Dog abandoned at Ayr station with belongings in suitcase	0
1155	Police hunting mystery 'slapper' in tweed jacket who attacks people who sneeze in town's high street	0
2519	BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED	0
726	ISIS beheads American photo-journalist James Wright Foley, threatens more to come	0
957	Magic mushroom found growing at Buckingham Palace	0
1949	An accidental delivery of arms to the Islamic State and the problem with airdrops	0
2432	Robot security guards now patrolling Microsoft's Silicon Valley campus	0
1682	Vice's Shane Smith drops $300,000 on Vegas dinner	0
601	Meteorite makes big crater in Nicaragua, government says	1
676	Luckiest Pizza Delivery Guy Ever Gets $2,000 Tip	0
1957	A Bunch Of Folks Are Passing Around This Hoax Video Of A Bird Pooping On Vladimir Putin	0
2035	Sugarhill Gang Rapper ‘Big Bank Hank’ Dies at 57	0
1820	Michael Phelps’ girlfriend Taylor Lianne Chandler reveals she was raised as a boy	0
1569	Ottawa gunman identified as 32-year-old Michael Zehaf-Bibeau	0
2014	‘Feminist’ says she aborted baby because it was a boy	1
1551	Heartbroken girl spends week in KFC after getting dumped	0
672	"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It"	1
1056	Small Meteorite Strikes in Nicaragua's Capital City of Managua	1
1453	Penis graffiti drawn on £1.5million Bugatti Veyron	1
748	No - a Fox News Twitter account isn't responding to tweets on the #FoxNewsFacts hashtag	0
2005	Angry mob cut off rapist’s penis with meat cleaver (VIEWER DISCRETION)	0
1468	Iraq claims ISIS leader al-Baghdadi’s wife has NOT been arrested, despite Lebanon insisting woman detained at border told them she was Islamist extremist’s spouse	0
2242	Texas plumber's truck on front line of Syria war	0
1343	Research Medical Center denies reports that a patient has Ebola	0
2115	Lynch Mob Castrates Alleged Rapist In Rajasthan	0
1336	James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]	0
1858	This Kid Made $72 Million During Lunch	1
1840	Fence-jumper got farther into White House	0
2398	Sugarhill Gang's Big Bank Hank Dead At 57	0
581	David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports	0
2351	Sugarhill Gang rapper Big Bank Hank dies at age 57	0
2515	Op-Ed: Hoax – Priest who never existed claims he died, saw female God	1
662	Woman catches husband cheating with her twin, humiliates them	0
2210	TEXAS TURKEY FARM CONTAMINATED WITH EBOLA, OVER 250,000 HOLIDAY TURKEYS INFECTED	0
2441	CPWD official sacked for absence from duty for 25 years	0
955	Boko Haram agrees to ceasefire, release of school girls	0
2326	Macaulay Culkin Dead? Another Death Hoax Circulates On Facebook	0
1156	Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students	0
2456	Saudi cleric condemns snowmen as anti-Islamic	0
1422	Police hunt tweed-jacket wearing man who slaps shoppers for SNEEZING	0
2314	TBS speeds up Seinfeld a full 7.5 percent - here is the proof	0
1813	WATCH: Bird Launches Airstrike on Putin’s Shoulder (UPDATED)	1
1841	Christian Bale Drops Out of Steve Jobs Biopic	0
